MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TransceiverClass
367359790,2022-04-01T18:39:06,29.17628,-89.87585,7.6,59.4,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T18:40:11,29.17680,-89.87462,1.9,327.9,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T18:41:17,29.17672,-89.87470,1.6,147.0,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T18:42:32,29.17396,-89.87573,12.4,219.4,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T18:43:42,29.17068,-89.87861,12.7,222.3,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T18:44:52,29.16759,-89.88174,12.7,229.0,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T18:46:02,29.16504,-89.88544,12.9,228.0,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T18:47:04,29.16278,-89.88876,13.0,236.3,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T18:48:14,29.16032,-89.89264,13.0,240.0,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T18:49:23,29.15808,-89.89662,12.9,236.2,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T18:50:34,29.15555,-89.90052,13.0,233.3,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T18:51:44,29.15288,-89.90419,12.9,229.0,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T18:52:54,29.15036,-89.90803,13.0,235.4,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T18:54:04,29.14794,-89.91199,12.9,231.2,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T18:55:14,29.14508,-89.91552,12.9,226.1,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T18:56:23,29.14217,-89.91896,14.3,238.3,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T18:57:28,29.13982,-89.92371,15.6,235.5,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T18:58:34,29.13664,-89.92771,15.4,226.9,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T18:59:40,29.13377,-89.93203,15.8,237.6,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T19:00:05,29.13285,-89.93373,15.7,236.3,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T19:01:10,29.13029,-89.93837,15.7,238.8,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T19:02:16,29.12762,-89.94292,15.7,230.8,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T19:03:23,29.12469,-89.94724,15.6,233.2,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T19:04:29,29.12198,-89.95177,15.7,236.3,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T19:05:59,29.11854,-89.95822,15.7,243.6,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T19:07:05,29.11671,-89.96201,7.6,237.6,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T19:08:23,29.11507,-89.96451,7.6,232.5,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T19:09:28,29.11343,-89.96661,7.6,229.6,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T19:10:34,29.11228,-89.96857,4.8,240.8,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T19:11:44,29.11178,-89.96970,2.4,247.3,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T19:19:27,29.10359,-89.96635,17.6,108.5,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T19:20:33,29.10112,-89.96089,17.6,113.1,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T19:21:39,29.09917,-89.95528,17.4,112.2,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T19:22:45,29.09724,-89.94954,17.7,111.4,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T19:23:51,29.09569,-89.94468,9.0,107.6,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T19:24:58,29.09488,-89.94345,3.8,202.7,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T19:26:03,29.09499,-89.94310,2.0,70.8,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T19:27:09,29.09506,-89.94271,0.2,360.0,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T19:28:17,29.09529,-89.94334,2.1,286.0,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T19:29:20,29.09629,-89.94773,18.7,281.1,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T19:30:26,29.09832,-89.95415,18.8,284.8,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T19:31:38,29.10003,-89.96119,19.3,282.2,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T19:32:44,29.10185,-89.96758,18.4,289.8,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T20:11:12,29.15043,-89.96939,13.2,23.5,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T20:12:30,29.15323,-89.96824,4.4,356.3,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T20:13:31,29.15324,-89.96806,0.6,360.0,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T20:14:42,29.15343,-89.96836,1.0,360.0,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T20:15:58,29.15338,-89.96839,2.4,134.3,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T20:17:07,29.15325,-89.96832,4.0,272.7,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T20:18:14,29.15066,-89.96991,15.3,134.3,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T20:19:20,29.15155,-89.96425,18.0,72.0,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T20:20:26,29.15307,-89.95808,18.1,76.0,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T20:21:32,29.15462,-89.95200,18.3,69.6,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T20:22:38,29.15636,-89.94609,17.9,71.6,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T20:23:43,29.15815,-89.94010,18.0,75.1,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T20:24:44,29.15970,-89.93461,18.3,68.0,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T20:25:55,29.16219,-89.92828,18.2,72.3,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T20:27:02,29.16398,-89.92218,18.2,64.9,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T20:28:07,29.16604,-89.91637,18.0,71.3,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T20:29:14,29.16787,-89.91026,18.0,69.7,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T20:30:19,29.16976,-89.90443,18.1,75.2,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T20:31:20,29.17108,-89.89886,18.1,76.8,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T20:32:38,29.17281,-89.89154,18.1,73.2,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T20:33:56,29.17459,-89.88429,18.0,74.9,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T20:35:02,29.17579,-89.87817,14.3,75.8,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T20:36:14,29.17660,-89.87507,4.9,69.2,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T20:37:20,29.17695,-89.87446,1.6,332.2,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
366866280,2022-04-01T20:37:47,29.18872,-89.90656,17.7,221.2,511.0,AMETHYST,IMO9269817,WDA9537,60,0,47,9,,60,A
367359790,2022-04-01T20:38:24,29.17711,-89.87465,0.3,360.0,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
366866280,2022-04-01T20:39:11,29.18364,-89.91166,17.6,223.7,511.0,AMETHYST,IMO9269817,WDA9537,60,0,47,9,,60,A
367359790,2022-04-01T20:39:34,29.17688,-89.87342,2.0,108.7,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
366866280,2022-04-01T20:40:23,29.17945,-89.91644,17.9,226.3,511.0,AMETHYST,IMO9269817,WDA9537,60,0,47,9,,60,A
367359790,2022-04-01T20:40:54,29.17664,-89.87304,0.4,360.0,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
366866280,2022-04-01T20:41:30,29.17558,-89.92092,17.7,222.7,511.0,AMETHYST,IMO9269817,WDA9537,60,0,47,9,,60,A
367359790,2022-04-01T20:42:05,29.17657,-89.87306,0.2,360.0,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T20:43:14,29.17657,-89.87318,0.3,360.0,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
366866280,2022-04-01T20:43:23,29.16792,-89.92694,17.8,221.3,511.0,AMETHYST,IMO9269817,WDA9537,60,0,47,9,,60,A
367359790,2022-04-01T20:44:15,29.17660,-89.87332,0.4,360.0,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
366866280,2022-04-01T20:44:42,29.16336,-89.93235,18.1,228.3,511.0,AMETHYST,IMO9269817,WDA9537,60,0,47,9,,60,A
367359790,2022-04-01T20:45:25,29.17664,-89.87355,0.7,360.0,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
366866280,2022-04-01T20:45:47,29.15985,-89.93704,18.0,233.0,511.0,AMETHYST,IMO9269817,WDA9537,60,0,47,9,,60,A
367359790,2022-04-01T20:46:35,29.17670,-89.87386,0.9,360.0,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
366866280,2022-04-01T20:46:54,29.15656,-89.94220,18.2,235.9,511.0,AMETHYST,IMO9269817,WDA9537,60,0,47,9,,60,A
367359790,2022-04-01T20:47:45,29.17681,-89.87420,1.0,360.0,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
366866280,2022-04-01T20:48:06,29.15312,-89.94788,18.1,236.2,511.0,AMETHYST,IMO9269817,WDA9537,60,0,47,9,,60,A
367359790,2022-04-01T20:48:54,29.17688,-89.87451,2.6,156.1,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
366866280,2022-04-01T20:49:54,29.14656,-89.95479,18.2,210.6,511.0,AMETHYST,IMO9269817,WDA9537,60,0,47,9,,60,A
367359790,2022-04-01T20:50:05,29.17618,-89.87418,0.9,360.0,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T20:51:15,29.17604,-89.87417,0.1,360.0,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
366866280,2022-04-01T20:51:41,29.13991,-89.96160,18.1,222.8,511.0,AMETHYST,IMO9269817,WDA9537,60,0,47,9,,60,A
367359790,2022-04-01T20:52:24,29.17603,-89.87429,0.3,360.0,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
366866280,2022-04-01T20:52:48,29.13614,-89.96635,18.2,230.6,511.0,AMETHYST,IMO9269817,WDA9537,60,0,47,9,,60,A
367359790,2022-04-01T20:53:35,29.17607,-89.87447,0.6,360.0,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T20:54:44,29.17612,-89.87472,0.8,360.0,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T20:55:55,29.17620,-89.87502,1.0,360.0,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T20:57:04,29.17629,-89.87535,1.0,360.0,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T20:58:14,29.17641,-89.87572,0.9,360.0,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T20:59:25,29.17633,-89.87585,3.7,144.4,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T21:00:05,29.17573,-89.87505,5.6,117.4,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T21:01:15,29.17587,-89.87344,1.9,319.9,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T21:02:25,29.17687,-89.87447,2.7,309.4,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T21:03:34,29.17684,-89.87464,3.9,142.2,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T21:04:39,29.17380,-89.87490,17.4,218.5,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T21:05:45,29.16930,-89.87815,17.6,202.6,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T21:06:46,29.16472,-89.87996,17.4,201.9,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T21:08:03,29.15946,-89.88396,17.4,219.5,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T21:09:09,29.15490,-89.88721,17.5,214.7,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T21:10:10,29.15116,-89.89084,17.7,224.9,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T21:11:15,29.14701,-89.89475,17.4,215.4,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T21:12:22,29.14259,-89.89825,17.6,215.5,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T21:13:27,29.13835,-89.90206,17.6,221.4,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T21:14:39,29.13374,-89.90627,17.7,214.7,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T21:15:45,29.12930,-89.90976,17.6,214.2,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T21:16:51,29.12499,-89.91345,17.7,218.5,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T21:17:57,29.12088,-89.91746,17.6,223.5,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T21:19:09,29.11644,-89.92121,15.5,218.9,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T21:20:21,29.11226,-89.92504,18.6,225.0,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T21:21:28,29.10813,-89.92954,18.6,216.0,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T21:22:33,29.10405,-89.93385,18.5,228.8,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T21:23:39,29.09983,-89.93829,18.6,220.5,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T21:24:45,29.09610,-89.94200,8.8,224.4,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T21:26:03,29.09530,-89.94353,0.3,360.0,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T21:27:10,29.09503,-89.94277,0.5,360.0,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T21:28:21,29.09555,-89.94402,14.5,297.7,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T21:29:24,29.09925,-89.94733,16.3,327.6,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T21:30:42,29.10396,-89.95144,16.1,321.6,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T21:31:54,29.10819,-89.95541,16.1,322.4,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T21:33:06,29.11269,-89.95897,15.8,328.8,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T21:34:12,29.11682,-89.96209,16.4,324.2,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T21:35:30,29.12105,-89.96554,10.2,331.3,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T21:36:54,29.12223,-89.96711,2.2,265.0,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T21:37:59,29.12288,-89.96726,3.4,8.1,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T21:39:05,29.12343,-89.96705,1.7,60.5,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T21:40:18,29.12348,-89.96670,0.7,360.0,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T21:41:58,29.12337,-89.96669,0.8,360.0,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T21:43:18,29.12345,-89.96678,0.1,360.0,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T21:44:27,29.12343,-89.96663,0.7,360.0,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T21:45:37,29.12334,-89.96667,0.4,360.0,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T21:46:38,29.12376,-89.96748,8.2,292.7,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367093960,2022-03-31T10:03:55,29.19078,-89.95566,12.3,217.5,511.0,MISS JESSICA FAYE,IMO8977728,WDC8845,60,0,34,7,,39,A
367093960,2022-03-31T10:05:05,29.18765,-89.95860,11.9,228.1,511.0,MISS JESSICA FAYE,IMO8977728,WDC8845,60,0,34,7,,39,A
367093960,2022-03-31T10:06:09,29.18482,-89.96115,13.1,210.3,511.0,MISS JESSICA FAYE,IMO8977728,WDC8845,60,0,34,7,,39,A
367093960,2022-03-31T10:07:26,29.18130,-89.96426,11.4,236.2,511.0,MISS JESSICA FAYE,IMO8977728,WDC8845,60,0,34,7,,39,A
367093960,2022-03-31T10:08:33,29.17860,-89.96733,12.6,215.9,511.0,MISS JESSICA FAYE,IMO8977728,WDC8845,60,0,34,7,,39,A
367093960,2022-03-31T10:09:45,29.17506,-89.96978,11.4,206.5,511.0,MISS JESSICA FAYE,IMO8977728,WDC8845,60,0,34,7,,39,A
368038090,2022-03-31T17:30:26,29.18895,-89.93501,9.2,204.8,511.0,GOL SAPPHIRE,IMO8964836,WDK2707,0,0,44,11,3.7,0,A
368038090,2022-03-31T17:31:37,29.18612,-89.93654,9.4,198.8,511.0,GOL SAPPHIRE,IMO8964836,WDK2707,0,0,44,11,3.7,0,A
368038090,2022-03-31T17:32:47,29.18344,-89.93801,9.6,199.5,511.0,GOL SAPPHIRE,IMO8964836,WDK2707,0,0,44,11,3.7,0,A
368038090,2022-03-31T17:33:56,29.18082,-89.93939,9.2,200.8,511.0,GOL SAPPHIRE,IMO8964836,WDK2707,0,0,44,11,3.7,0,A
368038090,2022-03-31T17:35:35,29.17697,-89.94136,9.0,204.6,511.0,GOL SAPPHIRE,IMO8964836,WDK2707,0,0,44,11,3.7,0,A
368038090,2022-03-31T17:36:36,29.17465,-89.94251,8.5,202.2,511.0,GOL SAPPHIRE,IMO8964836,WDK2707,0,0,44,11,3.7,0,A
368038090,2022-03-31T17:37:47,29.17189,-89.94387,9.0,198.3,511.0,GOL SAPPHIRE,IMO8964836,WDK2707,0,0,44,11,3.7,0,A
368038090,2022-03-31T17:38:56,29.16915,-89.94526,9.6,203.3,511.0,GOL SAPPHIRE,IMO8964836,WDK2707,0,0,44,11,3.7,0,A
368038090,2022-03-31T17:40:06,29.16627,-89.94666,9.5,202.1,511.0,GOL SAPPHIRE,IMO8964836,WDK2707,0,0,44,11,3.7,0,A
368038090,2022-03-31T17:41:17,29.16351,-89.94806,9.8,200.4,511.0,GOL SAPPHIRE,IMO8964836,WDK2707,0,0,44,11,3.7,0,A
368038090,2022-03-31T17:42:27,29.16080,-89.94942,9.5,205.5,511.0,GOL SAPPHIRE,IMO8964836,WDK2707,0,0,44,11,3.7,0,A
368038090,2022-03-31T17:43:47,29.15760,-89.95100,8.4,203.8,511.0,GOL SAPPHIRE,IMO8964836,WDK2707,0,0,44,11,3.7,0,A
368038090,2022-03-31T17:44:56,29.15487,-89.95217,8.9,207.0,511.0,GOL SAPPHIRE,IMO8964836,WDK2707,0,0,44,11,3.7,0,A
368038090,2022-03-31T17:46:16,29.15158,-89.95360,9.6,196.9,511.0,GOL SAPPHIRE,IMO8964836,WDK2707,0,0,44,11,3.7,0,A
368038090,2022-03-31T17:47:26,29.14880,-89.95483,9.5,203.1,511.0,GOL SAPPHIRE,IMO8964836,WDK2707,0,0,44,11,3.7,0,A
368038090,2022-03-31T17:48:37,29.14585,-89.95612,9.7,197.8,511.0,GOL SAPPHIRE,IMO8964836,WDK2707,0,0,44,11,3.7,0,A
368038090,2022-03-31T17:49:56,29.14259,-89.95755,9.3,199.0,511.0,GOL SAPPHIRE,IMO8964836,WDK2707,0,0,44,11,3.7,0,A
368038090,2022-03-31T17:51:07,29.13973,-89.95876,8.2,195.7,511.0,GOL SAPPHIRE,IMO8964836,WDK2707,0,0,44,11,3.7,0,A
368038090,2022-03-31T17:52:16,29.13688,-89.95970,8.4,203.1,511.0,GOL SAPPHIRE,IMO8964836,WDK2707,0,0,44,11,3.7,0,A
368038090,2022-03-31T17:53:36,29.13367,-89.96111,9.3,206.5,511.0,GOL SAPPHIRE,IMO8964836,WDK2707,0,0,44,11,3.7,0,A
368038090,2022-03-31T17:54:46,29.13090,-89.96248,9.3,214.8,511.0,GOL SAPPHIRE,IMO8964836,WDK2707,0,0,44,11,3.7,0,A
368038090,2022-03-31T17:55:56,29.12811,-89.96386,8.4,202.9,511.0,GOL SAPPHIRE,IMO8964836,WDK2707,0,0,44,11,3.7,0,A
368038090,2022-03-31T17:57:07,29.12592,-89.96549,7.7,201.6,511.0,GOL SAPPHIRE,IMO8964836,WDK2707,0,0,44,11,3.7,0,A
368038090,2022-03-31T17:58:17,29.12406,-89.96661,5.8,219.7,511.0,GOL SAPPHIRE,IMO8964836,WDK2707,0,0,44,11,3.7,0,A
368038090,2022-03-31T17:59:47,29.12131,-89.96775,8.0,194.5,511.0,GOL SAPPHIRE,IMO8964836,WDK2707,0,0,44,11,3.7,0,A
368038090,2022-03-31T18:00:06,29.12064,-89.96791,8.3,196.3,511.0,GOL SAPPHIRE,IMO8964836,WDK2707,0,0,44,11,3.7,0,A
368038090,2022-03-31T18:01:17,29.11785,-89.96859,8.0,191.2,511.0,GOL SAPPHIRE,IMO8964836,WDK2707,0,0,44,11,3.7,0,A
368038090,2022-03-31T18:02:47,29.11452,-89.96910,8.4,189.3,511.0,GOL SAPPHIRE,IMO8964836,WDK2707,0,0,44,11,3.7,0,A
368038090,2022-03-31T18:03:57,29.11199,-89.96941,7.7,187.1,511.0,GOL SAPPHIRE,IMO8964836,WDK2707,0,0,44,11,3.7,0,A
